id_cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,ambient_temperature,time
270,(836.3786977132162-25.884461681048077j),(314.8458456993103-1.7636647522449493j),(2.6223605859778503-0.24642782601490318j),(0.16908046105433708-0.12729490280743685j),(0.07781948239626792-0.001265141697825276j),0.0541567528107865,0.07505843667743599,24.0,2008.0
272,(840.202704111735-25.60204827785492j),(310.66800689697266-1.9950688978036244j),(2.66817694325254-0.24303448624258187j),(0.167082251414946-0.1288249468404577j),(0.08177308108154638-0.0011742405111987754j),0.055240499862766274,0.08002359358228964,24.0,2008.0
274,(837.3151766459147-25.54044981797536j),(313.96984418233234-2.1722318828105927j),(2.6331919560321246-0.2465266882663014j),(0.16744196291907953-0.12787348110377658j),(0.07590065085922167-0.0006775624599517661j),0.054542809780562286,0.07592379199991395,24.0,2008.0
276,(840.4980532328287-25.513689001401264j),(310.4348096847534-2.269250969092051j),(2.670184156375626-0.24456368744013032j),(0.16783541945549393-0.1275209192262405j),(0.08240860839457836-0.0012535482982408254j),0.055080368328742545,0.08045008161921993,24.0,2008.0
278,(836.741569519043-25.786836624145508j),(314.15697081883746-2.0607580045859017j),(2.6287281833589247-0.24969680011191486j),(0.1689263803564048-0.12714021067746684j),(0.07594184614550892-0.00038509318457366335j),0.053398671864258646,0.07562889610038578,24.0,2008.0
280,(840.6930135091146-25.7519873380661j),(309.9225165049235-2.110465278228124j),(2.6752104004397714-0.2447064694762345j),(0.1672886140495454-0.12855513765361656j),(0.08221305530227378-0.0006628834699777981j),0.05484578494342527,0.08099527914390654,24.0,2008.0
282,(836.6904754638672-25.62092876434326j),(314.0196698506673-2.0022159616152444j),(2.6311253114084345-0.24980594118074306j),(0.16840021984716588-0.1273256068289449j),(0.07598696662897939-0.0006446796907852865j),0.055453259476974714,0.0748392292244765,24.0,2008.0
284,(841.7104619344076-25.29641882578532j),(308.8934597969055-2.3197944859663644j),(2.68556860237741-0.24371033910720105j),(0.16527969561560757-0.12745594741014254j),(0.08026206614083109-0.001139336793828958j),0.05808949268604193,0.07900611376190819,24.0,2008.0
286,(838.060230255127-25.812551776568096j),(312.9210750261943-1.9605178634325664j),(2.6412328926874196-0.24928602600780417j),(0.1691281899382334-0.1272310099129294j),(0.07523510998600628+7.507455255952825e-05j),0.05703849864055661,0.07445419405660497,24.0,2008.0
288,(841.4419581095377-25.50231099128723j),(309.27220789591473-2.1817910969257355j),(2.6844497420185185-0.24005721938617045j),(0.16450740793379884-0.12790233806464535j),(0.08054584555265665-0.0015468596394506995j),0.05639999430512618,0.08181491967012575,24.0,2008.0
290,(838.7785441080729-25.900981664657593j),(312.4075245857239-1.7254631022612255j),(2.6467988326166343-0.24733832911570772j),(0.1681630559684374-0.12731354025656555j),(0.07463345947254531-0.0009864022066541098j),0.0569517725026998,0.07706935596260868,24.0,2008.0
292,(841.7981974283854-25.699379285176594j),(308.9921770095825-2.2752153178056083j),(2.6881879127351893-0.24426123803702093j),(0.16745061067318226-0.127498267372205j),(0.08263380761719555-0.00038079127569065515j),0.057159147914507935,0.08086696623694065,24.0,2008.0
294,(838.4174982706705-25.79638449350993j),(313.05723333358765-1.6449971795082092j),(2.6439498919602014-0.24701317920391555j),(0.16991663866511575-0.1273373554046555j),(0.07621727707879478-0.0008513788831592031j),0.05595864562729926,0.07609569637070202,24.0,2008.0
296,(842.0906766255697-25.55978051821391j),(308.7091851234436-2.197374622027079j),(2.688494313902717-0.24524721608666633j),(0.16646469757189544-0.1268626804723263j),(0.08363483560828089-0.0012274028094865384j),0.056998793862942924,0.08250100764416027,24.0,2008.0
298,(838.5865122477213-25.767781019210815j),(312.2487940788269-1.9697354038556416j),(2.6522337972467818-0.2522735975016983j),(0.1678213249715673-0.12821521854067053j),(0.08000657001641949-0.0016163240849379444j),0.05699010907560385,0.07648289029638874,24.0,2008.0
300,(842.2438265482584-25.93084792296092j),(308.79183562596637-1.6881385346253712j),(2.689174100559837-0.24810799627780247j),(0.1674929069944583-0.12826382769979833j),(0.08431295193934064-0.0012083283000739735j),0.05791594677751306,0.08175057083151278,24.0,2008.0
302,(839.2448883056641-25.508625547091167j),(311.4861551920573-1.9891476432482402j),(2.659830510606342-0.24865821438973343j),(0.16885469263487143-0.12742554156265315j),(0.0766141618742049-0.0006192531880498005j),0.05700076918063977,0.07741124519885696,24.0,2008.0
304,(842.4741859436035-25.72356681029002j),(308.5363826751709-1.9983322620391846j),(2.693560906763081-0.24093060263419094j),(0.16589985487223133-0.12798435833100316j),(0.08454846829821065-0.0014770294722256099j),0.0585831887959693,0.08269416457353587,24.0,2008.0
306,(839.1193720499674-25.486575603485107j),(311.6169336636861-2.201630542675654j),(2.6552447415470493-0.24769969037058703j),(0.16895195567164634-0.12684699113117429j),(0.07726627383496486-0.0014297954618564996j),0.05728256542976495,0.07692027721215688,24.0,2008.0
308,(842.2617047627767-25.61913255850474j),(308.89420048395795-1.9322732090950012j),(2.686424609610381-0.24142316895774693j),(0.16921303852464029-0.12946406707914077j),(0.08408430635232385-0.001428600659781003j),0.05684411239635825,0.082272625759776,24.0,2008.0
310,(839.5046539306641-25.99298612276713j),(311.70221789677936-1.7956439057985942j),(2.653751840135062-0.24856095611204684j),(0.16984077905294337-0.12736371372778035j),(0.0793788872467309-0.0011229575328510558j),0.05895292031966879,0.07735170203997428,24.0,2008.0
311,(842.6781094868978-25.78095789750417j),(308.2576279640198-2.1081598897775016j),(2.697061644991056-0.2438761223844018j),(0.16428285254844507-0.1287495562520084j),(0.08366679390010158-0.00021436195443459415j),0.05667203462955093,0.08291573296417665,24.0,2008.0
313,(838.4731114705404-26.143588225046795j),(312.3572564125061-1.6473388771216075j),(2.651060253689324-0.25389256645167463j),(0.17001585283185328-0.1272449377774072j),(0.07645695261801706+0.0001646802402256582j),0.05822336151052491,0.07615092115486195,24.0,2008.0
316,(838.4983762105306-25.94781204064687j),(312.4106642405192-1.6049535274505615j),(2.6515356203242315-0.25167891202068177j),(0.1693439385499836-0.1270949328009395j),(0.07806655308173682-0.0009585668927570277j),0.057798377106990255,0.07518971733166918,24.0,2008.0
318,(841.816764831543-25.89442725976308j),(309.1485884984334-1.6492540935675304j),(2.682833119132848-0.25046612814010616j),(0.16795155936644016-0.12721137258330523j),(0.08408267383494823-0.0010857325302010329j),0.05869361561103209,0.08099673983388944,24.0,2008.0
320,(838.2270075480143-25.923252542813618j),(312.423583984375-1.7527037759621937j),(2.645359055223268-0.24917166897329043j),(0.17086727084293507-0.12745675267361817j),(0.08026055470028791-0.0015594594975528878j),0.05810053590892641,0.07604639902387582,24.0,2008.0
322,(841.5920918782552-25.881532629330952j),(309.5186193784078-1.8873830338319142j),(2.6833719326103953-0.24531422296447267j),(0.16655476097358665-0.1292461372136857j),(0.08383012731749512-0.0010166023603816207j),0.05687355099054794,0.08079234772463807,24.0,2008.0
324,(838.8013725280762-25.483998735745747j),(312.024041334788-1.9843973815441132j),(2.6520018209586733-0.24506975672757023j),(0.16972288477048045-0.1278809296943392j),(0.07764460910134646-0.0005361657684425244j),0.057819391216989646,0.07620792252066097,24.0,2008.0
326,(841.9903399149576-25.39996536572774j),(309.03462711970013-1.9644453128178914j),(2.688619671857356-0.23934872519725173j),(0.1656958834597143-0.12846440563986858j),(0.08226533761230344-0.0005895697164873716j),0.058401226760293384,0.0816166339541188,24.0,2008.0
328,(838.8277473449707-25.28208855787913j),(312.06055243810016-2.2495119174321494j),(2.6580643770576082-0.246295600099076j),(0.16841999365090665-0.12727674138010509j),(0.07654891475745568-0.001074038398853162j),0.05729597585562559,0.07603115808018222,24.0,2008.0
330,(842.1663462320963-25.57016944885254j),(308.6824339230855-1.8534786800543468j),(2.6892661122837-0.247376725491389j),(0.16789539213610025-0.1265544282498706j),(0.08346643757456233-0.0012537951899931133j),0.0571392616497832,0.08203042743610463,24.0,2008.0
332,(839.1295407613119-25.726604143778484j),(311.4407386779785-1.9602348506450653j),(2.659552022752109-0.2519387700041957j),(0.16969298331416202-0.1242114021786634j),(0.07885862754397595-0.0009440611643280302j),0.05701191566130335,0.07793753101024108,24.0,2008.0
334,(842.4217109680176-25.389159719149273j),(308.36295620600384-2.2788183093070984j),(2.6943123844095567-0.23823621870349024j),(0.16539815131942198-0.12861931141381264j),(0.08410294693310705-0.0011518979392089834j),0.056846750542400994,0.08430934905296765,24.0,2008.0
336,(838.8556760152181-25.866918961207073j),(311.79637877146405-1.8775260249773662j),(2.654491176778652-0.24852043133722512j),(0.16929977976090224-0.12764982703370747j),(0.07694400036121338-0.00048155251668727337j),0.05739160457574554,0.07732083011265528,24.0,2008.0
338,(842.7210578918457-25.74200987815857j),(308.1476143201192-1.8800636728604634j),(2.7005004491456517-0.24485760461443604j),(0.1668427144060437-0.12863994166949233j),(0.08437158647145145-0.0016472579309184064j),0.05971458306876328,0.08128077873787101,24.0,2008.0
340,(839.4227053324381-25.738814036051433j),(311.5974276860555-1.6316204766432445j),(2.656525226036347-0.2518488370232916j),(0.16909713914283975-0.12571597405253904j),(0.07799574230542847-0.0003377872135776237j),0.05669401159445664,0.07756322518442982,24.0,2008.0
342,(842.8072598775228-25.55139923095703j),(307.8463565508525-1.9685096144676208j),(2.696950566928443-0.24007641039282687j),(0.16575303062970195-0.12826232594962486j),(0.08323246879278556-0.0011282872047789513j),0.057876489486257204,0.0827621596207595,24.0,2008.0
344,(839.7242711385092-25.779006719589233j),(311.2308306694031-1.7005139291286469j),(2.664739568624276-0.24743221227859605j),(0.16723743628967846-0.12843857241373663j),(0.07839464341259536-0.0011759849703230254j),0.05711363659055293,0.07889973426640497,24.0,2008.0
346,(842.7127405802408-25.220383326212566j),(307.9802352587382-2.285880903402964j),(2.697285463496207-0.24420343848672774j),(0.16778476203341083-0.12723143230349504j),(0.08505781336644623-0.0005753938243204743j),0.05710605259257088,0.08389339159553517,24.0,2008.0
348,(840.2416203816732-25.965973337491352j),(310.73963101704913-1.7960918148358662j),(2.670017830533132-0.25306532753141087j),(0.16805578268416957-0.12921322209342787j),(0.08022423187042602-0.0006295879623724505j),0.058410674041032944,0.07787942798165798,24.0,2008.0
350,(842.8446604410807-25.363333066304524j),(308.01969289779663-2.1569068928559623j),(2.69455335878054-0.24292218645923888j),(0.1669867394829482-0.12781311894084624j),(0.08174226671693913+0.00015236570750913554j),0.058324401152227735,0.0823356083860003,24.0,2008.0
352,(839.4306513468424-25.818175117174786j),(311.51213026046753-1.7094451089700062j),(2.6577722983871643-0.2485540988329924j),(0.16905345973317834-0.12797651013085537j),(0.07630455347718167-0.0011841355162608349j),0.05720658953847104,0.07814181670188959,24.0,2008.0
354,(842.9002749125162-25.46967073281606j),(308.10680866241455-1.8217169145743053j),(2.6942692652966898-0.24677213527202277j),(0.1648321615567625-0.12813892926063547j),(0.08210753445179352-0.0014813898816582992j),0.05853988727737317,0.08259957408588693,24.0,2008.0
356,(839.6870867411295-25.52494243780772j),(311.1478314399719-2.337467630704244j),(2.663317929527041-0.24740454959391597j),(0.1696487649400055-0.12705803288293474j),(0.07959117096050024-7.290233938395102e-05j),0.0568695950036647,0.07851971117292988,24.0,2008.0
358,(843.448055267334-25.56406859556834j),(307.32960001627606-2.029720922311147j),(2.709082671643021-0.24521066170430575j),(0.16485385045530723-0.12829335589172186j),(0.08409851349810805-0.0010237434947631674j),0.057610002271573896,0.08361769407052744,24.0,2008.0
360,(840.1968981424967-25.81877362728119j),(311.0582302411397-1.8396414717038472j),(2.665066558348687-0.24500364745068692j),(0.16805866404678674-0.12719533584806078j),(0.07735377222975978-0.0009783407004988847j),0.05758927754908643,0.07858483851402417,24.0,2008.0
362,(843.49462890625-25.535508672396343j),(307.43404992421466-2.0107248822848j),(2.7072430458256806-0.2437254747495209j),(0.16421940350045888-0.12840512278420335j),(0.08219012314254158-0.0009581796210677978j),0.056877440837862205,0.08453629957179691,24.0,2008.0
364,(839.9282976786295-26.08185911178589j),(310.7277186711629-1.729944109916687j),(2.6708499020457808-0.2504787804766953j),(0.1679378514690769-0.12789627842978193j),(0.08087031176953524-0.0014339295867670729j),0.0584122579571841,0.07816622903600336,24.0,2008.0
367,(840.3360862731934-25.547636826833088j),(310.3812583287557-2.0691572527090707j),(2.6701063467753037-0.2479145592685236j),(0.17029138502594773-0.12684137729943687j),(0.0796694697567915-0.002109691474822439j),0.058982855797460765,0.07840869791471827,24.0,2008.0
369,(843.3001467386881-25.209691007932026j),(307.3335151672363-2.429767290751139j),(2.7073872477018566-0.23709309028975342j),(0.16543924574381114-0.12772414790450853j),(0.08407270042234287-0.0011696502480443866j),0.06019789084807145,0.08377346645248045,24.0,2008.0
371,(840.3146718343099-25.72666049003601j),(310.3944020271301-1.9857445458571117j),(2.6736313391903046-0.24810302801511308j),(0.16902899969226634-0.12702748166961278j),(0.07954737465546531-0.00034330576664113444j),0.05843281496253658,0.07878612106344238,24.0,2008.0
373,(844.2813351949056-25.738081614176433j),(306.60906251271564-1.793213576078415j),(2.7143247394778225-0.24700275272813588j),(0.16615393108989943-0.129081375140109j),(0.08620698380838697-0.0001631085884878015j),0.05988352416265757,0.08361156763608181,24.0,2008.0
375,(842.6711298624674-25.302448352177937j),(308.2793167432149-2.445543517669042j),(2.699411087081175-0.24389096784833772j),(0.16720769018339043-0.12603727784526775j),(0.0819507637932269-0.001478883594716868j),0.06081675929565647,0.08038388778322308,24.0,2008.0
377,(843.9802207946777-25.41317641735077j),(306.9145407676697-2.0746557116508484j),(2.7132757100596727-0.2399026101646309j),(0.16518117433707738-0.12813459899545093j),(0.08451688951643184-0.0008082835248668807j),0.05887512049705588,0.08370562422038381,24.0,2008.0
379,(840.8093287150065-25.683545390764873j),(310.18486738204956-1.7912936409314473j),(2.673134722195643-0.25103271058606835j),(0.1705476634913303-0.12732792417788413j),(0.07895697541537217-0.001417828606789184j),0.05864130576253405,0.07856327599613487,24.0,2008.0
381,(843.9568367004395-25.27653495470683j),(306.76788806915283-2.3724361856778464j),(2.716561396392215-0.24059430795841572j),(0.16492645657646587-0.1286039836545372j),(0.08488639487539845-0.0009228943960780077j),0.058445185929526945,0.0843513765148262,24.0,2008.0
383,(841.3474044799805-25.79174494743347j),(309.3942605654399-1.928679217894872j),(2.684739942861526-0.2480972160313274j),(0.16775390248372893-0.12768444143282043j),(0.08137172319877785-0.0013786809241886956j),0.05925711282693887,0.08002743252583437,24.0,2008.0
385,(843.6957079569498-25.468522906303406j),(306.90430704752606-2.262654016415278j),(2.7126080176019687-0.24219869171783337j),(0.1670675564766381-0.12881984664546534j),(0.08616869245325853-0.002011488482990621j),0.06055121054997781,0.08328051476741821,24.0,2008.0
387,(840.6451517740885-26.051398992538452j),(309.90680805842084-1.6643589337666829j),(2.678394160705121-0.25180123229018864j),(0.16940907126209048-0.12875366937408056j),(0.08042581748365148+0.0002839147986917857j),0.05877801771423866,0.07918337546950212,24.0,2008.0
389,(843.6988512674967-25.154698967933655j),(307.1179362932841-2.497889816761017j),(2.7074681340799-0.23890532565379444j),(0.16573195494818946-0.12860285669115795j),(0.08510456698866203-0.0013799207075570943j),0.05995025589217596,0.0831904359131708,24.0,2008.0
